model,dim,niter,costp_l2,costq_l2,lrate,method,nn,normalize,rmse,precision_at_k,recall_at_k
LIBMF,25,80,0.01,0.1,0.1,,,,0.9552101691375509,0.0136,0.007641873733442725
LIBMF,50,50,0.005,0.05,0.1,,,,0.9552165716940729,0.02890000000000001,0.01551953363155988
LIBMF,25,80,0.1,0.005,0.1,,,,0.9555945250841125,0.03586666666666667,0.02430032380873186
LIBMF,25,80,0.005,0.1,0.05,,,,0.9563358899942783,0.009633333333333332,0.002935029540258094
LIBMF,25,50,0.005,0.05,0.05,,,,0.956822144735587,0.01253333333333333,0.004817833693553147
LIBMF,25,80,0.01,0.05,0.05,,,,0.9573611339353045,0.013333333333333334,0.006267437419648283
LIBMF,25,30,0.01,0.05,0.1,,,,0.9588509243052015,0.013333333333333332,0.00652730754150499
LIBMF,50,80,0.005,0.05,0.1,,,,0.9613206209493764,0.03086666666666667,0.018821656441970428
LIBMF,25,50,0.05,0.01,0.1,,,,0.9613815942996077,0.028066666666666674,0.017089839067005293
LIBMF,10,50,0.005,0.01,0.1,,,,0.9614037436665346,0.002266666666666666,7.301384464587403e-4
LIBMF,25,30,0.005,0.1,0.1,,,,0.9616294928589293,0.006899999999999998,0.0032405542021764788
LIBMF,25,50,0.01,0.01,0.05,,,,0.9616404034472217,0.020566666666666678,0.009694450935939503
LIBMF,50,80,0.05,0.005,0.1,,,,0.962306063336476,0.052333333333333336,0.03374743753494648
LIBMF,10,50,0.005,0.005,0.1,,,,0.9624974989839721,0.003099999999999999,8.596405920986887e-4
LIBMF,50,50,0.005,0.01,0.05,,,,0.9639485622982263,0.03446666666666666,0.017250970067516493
LIBMF,25,50,0.01,0.005,0.05,,,,0.9641847727894443,0.018966666666666666,0.00797508575953445
LIBMF,50,80,0.01,0.01,0.05,,,,0.9642883713831635,0.04036666666666666,0.020669969130715445
LIBMF,10,80,0.005,0.05,0.1,,,,0.9674955332032696,0.0015666666666666663,5.452919893066734e-4
LIBMF,25,50,0.05,0.005,0.1,,,,0.9675437497123542,0.031033333333333333,0.01964283137772997
LIBMF,50,30,0.01,0.01,0.1,,,,0.9686406857413559,0.03813333333333334,0.020074066987934854
LIBMF,50,50,0.005,0.005,0.05,,,,0.9703895596258331,0.0365,0.01794276733287361
LIBMF,50,80,0.01,0.005,0.05,,,,0.9710680048245378,0.04036666666666667,0.021334982782876977
LIBMF,25,80,0.05,0.01,0.1,,,,0.9717051393887346,0.025100000000000004,0.01343701020922885
LIBMF,25,50,0.005,0.1,0.1,,,,0.9720976894211328,0.009233333333333335,0.004327291230447807
LIBMF,10,80,0.01,0.01,0.1,,,,0.9721405754604361,0.0034333333333333342,0.0011362960338687283
LIBMF,25,80,0.005,0.05,0.05,,,,0.9729842008693004,0.01263333333333333,0.005183532288768192
LIBMF,10,80,0.01,0.005,0.1,,,,0.9732778312666274,0.0040666666666666655,0.0015396968174335472
LIBMF,25,50,0.01,0.05,0.1,,,,0.9739814757068742,0.015366666666666653,0.007083245150969678
LIBMF,10,30,0.005,0.05,0.01,,,,0.9745938414633156,0.07876666666666667,0.04328197355622153
LIBMF,10,30,0.005,0.005,0.01,,,,0.9746161202224713,0.08386666666666667,0.04801682024368074
LIBMF,10,30,0.01,0.01,0.01,,,,0.9750504290397581,0.08223333333333334,0.04627784941678221
LIBMF,10,30,0.005,0.01,0.01,,,,0.9751768284368739,0.08433333333333334,0.04846912413418242
LIBMF,10,30,0.01,0.005,0.01,,,,0.9751902470448477,0.08363333333333334,0.048320359725197534
LIBMF,10,30,0.01,0.05,0.01,,,,0.9752248195308564,0.07980000000000001,0.044899667417734115
LIBMF,10,30,0.005,0.1,0.01,,,,0.9755447797185343,0.07596666666666667,0.0421311984892247
LIBMF,10,30,0.01,0.1,0.01,,,,0.9757270585300887,0.0764,0.0420565063269565
LIBMF,25,50,0.005,0.01,0.05,,,,0.9758411708978331,0.018233333333333334,0.00757325982122645
LIBMF,50,30,0.01,0.005,0.1,,,,0.9764675199979956,0.04,0.023095973956853928
LIBMF,50,80,0.005,0.01,0.05,,,,0.9771774248219784,0.03726666666666668,0.018532852617128115
LIBMF,10,30,0.05,0.1,0.01,,,,0.9772607325307333,0.08346666666666668,0.04677596089060353
LIBMF,10,30,0.05,0.05,0.01,,,,0.9776945703025866,0.08463333333333334,0.04789360853122554
LIBMF,25,80,0.005,0.1,0.1,,,,0.9782133368535002,0.012300000000000005,0.006565490741833348
LIBMF,10,30,0.05,0.005,0.01,,,,0.9786849164363288,0.09286666666666667,0.054537888819567344
LIBMF,50,50,0.01,0.01,0.1,,,,0.9787501757424731,0.041666666666666664,0.024196850415177832
LIBMF,10,30,0.05,0.01,0.01,,,,0.9789314798132654,0.09006666666666667,0.052264454623109274
LIBMF,25,50,0.005,0.005,0.05,,,,0.979065281885771,0.018566666666666665,0.009172649521308392
LIBMF,25,80,0.01,0.05,0.1,,,,0.9794711374527643,0.01683333333333333,0.007879629489888613
LIBMF,25,30,0.005,0.05,0.1,,,,0.9816053783866666,0.011866666666666671,0.005698870869588641
LIBMF,25,80,0.01,0.01,0.05,,,,0.9821661925314298,0.01806666666666666,0.008689473342929188
LIBMF,25,80,0.05,0.005,0.1,,,,0.982289240249375,0.027333333333333328,0.01575916742135565
LIBMF,10,80,0.005,0.01,0.1,,,,0.9826627484060306,0.003566666666666665,0.00101749827619227
LIBMF,50,30,0.005,0.01,0.1,,,,0.9841720405647926,0.034300000000000004,0.018143412806992564
LIBMF,50,80,0.005,0.005,0.05,,,,0.9851296927990122,0.03693333333333334,0.017770654367735818
LIBMF,10,30,0.1,0.1,0.01,,,,0.9869022185404889,0.09063333333333333,0.05148546231112366
LIBMF,25,80,0.01,0.005,0.05,,,,0.9871582933976116,0.017933333333333332,0.008497355831305585
LIBMF,10,30,0.1,0.05,0.01,,,,0.9872743916890436,0.09333333333333334,0.053899311290533346
LIBMF,50,80,0.01,0.01,0.1,,,,0.9875127999711377,0.04223333333333333,0.023599481053853028
LIBMF,10,80,0.005,0.005,0.1,,,,0.9876103868859842,0.003466666666666663,0.001506202716336886
LIBMF,10,30,0.1,0.01,0.01,,,,0.9878856656823246,0.09646666666666667,0.056822448665488134
LIBMF,50,50,0.01,0.005,0.1,,,,0.9879528761090298,0.04173333333333333,0.022341502866667258
LIBMF,10,30,0.1,0.005,0.01,,,,0.9889373377105891,0.0966,0.05933533001409752
LIBMF,25,50,0.005,0.05,0.1,,,,0.9913866144813472,0.012866666666666672,0.005414548961228705
LIBMF,50,30,0.005,0.005,0.1,,,,0.9930948536415267,0.03683333333333333,0.02026681713299266
LIBMF,50,50,0.005,0.01,0.1,,,,0.9956874192548688,0.03803333333333332,0.019867911442493377
LIBMF,25,30,0.01,0.01,0.1,,,,0.9959747340297418,0.018133333333333338,0.008857650589537512
LIBMF,25,30,0.01,0.005,0.1,,,,0.9997442078648785,0.016833333333333336,0.0072032528000353395
LIBMF,25,80,0.005,0.01,0.05,,,,1.000405123285732,0.016000000000000007,0.00669282309273996
LIBMF,25,80,0.005,0.005,0.05,,,,1.0009042568697086,0.01613333333333333,0.006372021719787447
LIBMF,50,80,0.01,0.005,0.1,,,,1.0020312657561874,0.04396666666666666,0.022952716850284802
LIBMF,50,80,0.005,0.01,0.1,,,,1.0025385537261018,0.039733333333333336,0.020614738181231895
LIBMF,25,80,0.005,0.05,0.1,,,,1.0059164705875245,0.014666666666666663,0.006843412684357323
LIBMF,50,50,0.005,0.005,0.1,,,,1.0074315812136228,0.03696666666666666,0.02059709273649553
LIBMF,25,30,0.005,0.01,0.1,,,,1.0091761331123457,0.01496666666666667,0.006417322867691445
LIBMF,25,30,0.005,0.005,0.1,,,,1.010886070446497,0.015366666666666664,0.006143212629346823
LIBMF,25,50,0.01,0.01,0.1,,,,1.010976319443576,0.0184,0.008403247098527626
LIBMF,50,80,0.005,0.005,0.1,,,,1.0159574480967462,0.039366666666666654,0.023172094457055425
LIBMF,25,50,0.01,0.005,0.1,,,,1.0208328386758432,0.01696666666666666,0.006775684581907344
LIBMF,25,50,0.005,0.01,0.1,,,,1.0291885123044449,0.014666666666666668,0.006679720737462644
LIBMF,25,80,0.01,0.01,0.1,,,,1.0318637413891678,0.019066666666666662,0.00835889175355009
LIBMF,25,80,0.01,0.005,0.1,,,,1.0424290324216328,0.017833333333333336,0.007942228547592828
LIBMF,25,50,0.005,0.005,0.1,,,,1.0440895141933177,0.01456666666666667,0.006890358498367693
LIBMF,25,80,0.005,0.01,0.1,,,,1.0547427184394378,0.014766666666666655,0.0065216392642795445
LIBMF,25,80,0.005,0.005,0.1,,,,1.0670290539488498,0.01666666666666666,0.006553765517951078
UBCF,,,,,,pearson,100,Z-score,0.9497017263943179,0.002366666666666665,7.145832067830355e-4
UBCF,,,,,,pearson,100,center,0.9599546750987616,0.002999999999999999,0.001185471904207306
UBCF,,,,,,jaccard,100,Z-score,0.9665010688120586,0.0015666666666666659,4.4210605388649227e-4
UBCF,,,,,,cosine,100,Z-score,0.9697889021641254,0.0032999999999999982,0.0014844082738154631
UBCF,,,,,,jaccard,100,center,0.9713152506752079,7.333333333333334e-4,2.403279581486631e-4
UBCF,,,,,,cosine,100,center,0.9851776918903298,0.004666666666666666,0.0025836336855987597
UBCF,,,,,,jaccard,50,Z-score,1.018365518349643,0.002766666666666666,9.269667094363396e-4
UBCF,,,,,,jaccard,50,center,1.0397219215581912,0.0019333333333333327,7.62470896816045e-4
UBCF,,,,,,pearson,50,Z-score,1.0456754044699865,0.0089,0.004859333978483237
UBCF,,,,,,cosine,50,Z-score,1.0669104685345274,0.010833333333333328,0.008591260296769406
UBCF,,,,,,jaccard,30,Z-score,1.0700030186072145,0.005899999999999999,0.002823627495465882
UBCF,,,,,,pearson,50,center,1.0728490849074224,0.00956666666666666,0.005694860171084337
UBCF,,,,,,jaccard,30,center,1.084945480240836,0.004333333333333333,0.0019937393342494285
UBCF,,,,,,cosine,50,center,1.0956844338090779,0.009966666666666672,0.008259043235997307
UBCF,,,,,,pearson,30,Z-score,1.1077790833499441,0.013133333333333337,0.011217162304676799
UBCF,,,,,,cosine,30,Z-score,1.1308092340836897,0.015266666666666671,0.017310874497069875
UBCF,,,,,,pearson,30,center,1.142016665289662,0.012799999999999999,0.011199105620887714
UBCF,,,,,,cosine,30,center,1.1591837965373029,0.014900000000000005,0.01650293120843325
UBCF,,,,,,jaccard,10,Z-score,1.1696994093732864,0.007200000000000004,0.00969100134486266
UBCF,,,,,,pearson,10,Z-score,1.190869843503608,0.023766666666666672,0.059495346379306674
UBCF,,,,,,cosine,10,Z-score,1.2056635411094834,0.02273333333333333,0.06886063222063873
UBCF,,,,,,pearson,10,center,1.2067196711528465,0.02003333333333333,0.04697187449285468
UBCF,,,,,,cosine,10,center,1.2283689823053636,0.017466666666666658,0.054224045929203955
UBCF,,,,,,jaccard,10,center,1.2643895801725404,0.005799999999999999,0.008598887548875632
